"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"	"x1"	"x2"	"x3"	"x4"	"x5"
0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	-1.97784472297726	-1.97784472297726	-1.97784472297726	-1.97784472297726	-1.97784472297726	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386	1.42568622818025	1.42568622818025	1.42568622818025	1.42568622818025	1.42568622818025	0.959732568330561	-3.75819863584127	-4.90850062288169	-2.29112636263781	-0.787310492112386
3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	7.40416803241805	7.40416803241805	7.40416803241805	7.40416803241805	7.40416803241805	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	3.563140046487	4.740943380543	5.5167487345818	-1.34363189429316	-0.524352840766663	4.38226207452343	4.38226207452343	4.38226207452343	4.38226207452343	4.38226207452343
-10.4593443046583	-10.4593443046583	-10.4593443046583	-10.4593443046583	-10.4593443046583	6.81403645681289	6.81403645681289	6.81403645681289	6.81403645681289	6.81403645681289	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449	-2.12130318931734	-2.12130318931734	-2.12130318931734	-2.12130318931734	-2.12130318931734	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449	3.22740535796246	-2.79137254242166	-9.33404587480568	-6.42741410352594	-7.92249068454449
0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	-3.39523485044936	-3.39523485044936	-3.39523485044936	-3.39523485044936	-3.39523485044936	0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	4.8907194086561	4.8907194086561	4.8907194086561	4.8907194086561	4.8907194086561	0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	0.336651659468049	-0.930313580927696	-3.40684979939681	-0.188547788356443	-1.08027052180353	-3.30474192134219	-3.30474192134219	-3.30474192134219	-3.30474192134219	-3.30474192134219
-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	0.0484881837244093	0.0484881837244093	0.0484881837244093	0.0484881837244093	0.0484881837244093	-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	-1.47602410393659	-6.57390028317047	-0.275876603734147	-1.92844551313458	1.98945092436474	-1.90072260196142	-1.90072260196142	-1.90072260196142	-1.90072260196142	-1.90072260196142	-0.310814591532744	-0.310814591532744	-0.310814591532744	-0.310814591532744	-0.310814591532744
4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	9.10693494788081	9.10693494788081	9.10693494788081	9.10693494788081	9.10693494788081	-9.53171544113855	-9.53171544113855	-9.53171544113855	-9.53171544113855	-9.53171544113855	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667	4.12366386480259	2.1596411304144	4.82310726586148	5.61022484431184	-1.98823836955667
-1.3476731282403	-1.3476731282403	-1.3476731282403	-1.3476731282403	-1.3476731282403	-2.92693733710744	-2.92693733710744	-2.92693733710744	-2.92693733710744	-2.92693733710744	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058	3.11440339214637	3.11440339214637	3.11440339214637	3.11440339214637	3.11440339214637	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058	2.59291169279705	5.30339729477751	4.03726779331235	0.0166878374653243	1.99713448460058
-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	3.22903953028304	3.22903953028304	3.22903953028304	3.22903953028304	3.22903953028304	-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	1.3362680696637	1.3362680696637	1.3362680696637	1.3362680696637	1.3362680696637	-0.488074789734454	-11.2117776474835	3.54438277622258	-3.98599767866775	2.94961403739459	11.5113818500924	11.5113818500924	11.5113818500924	11.5113818500924	11.5113818500924
-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738	2.25579775857448	2.25579775857448	2.25579775857448	2.25579775857448	2.25579775857448	-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738	-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738	-4.21357839224952	-4.21357839224952	-4.21357839224952	-4.21357839224952	-4.21357839224952	-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738	-0.825853180109049	-0.825853180109049	-0.825853180109049	-0.825853180109049	-0.825853180109049	-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738	-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738	-2.32135245549426	7.88312293836754	0.161451526634609	0.900608121402638	-2.46100694673738
2.67047136804884	2.67047136804884	2.67047136804884	2.67047136804884	2.67047136804884	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	-2.46199602218364	-2.46199602218364	-2.46199602218364	-2.46199602218364	-2.46199602218364	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178	0.441523535116691	-6.65470423977729	7.65180863169894	-4.18543783325182	1.24100276163178
